,acc,loss,time,val_acc,val_loss
0,0.10635,2.41176700592,11.1298940182,0.1057,2.33824878044
1,0.101316666667,2.32808017731,11.037047863,0.1057,2.31297449799
2,0.1116,2.33030319214,11.0276608467,0.133,2.36357760963
3,0.144016666667,6.63452625275,11.0038859844,0.1242,2.40178059044
4,0.10425,2.3394241333,10.9175269604,0.0962,2.31902665558
5,0.102016666667,2.32844042778,10.8427619934,0.1013,2.31092883301
6,0.103766666667,2.32903170586,10.9013409615,0.1139,2.31138515167
7,0.10195,2.32816815376,10.8652789593,0.1139,2.31492162361
8,0.101766666667,2.32760906219,10.9637081623,0.1032,2.32464953117
9,0.10405,2.32814860344,10.8815488815,0.0978,2.30839238434
10,0.10045,2.3266749382,10.8876700401,0.1139,2.31594331818
11,0.103183333333,2.32746624947,10.8901219368,0.1032,2.3171301033
12,0.103816666667,2.32817077637,10.8549110889,0.0978,2.31118270721
13,0.10255,2.32744407654,10.8294129372,0.1139,2.3152580925
14,0.101633333333,2.32733345032,10.8835589886,0.1139,2.32259103012
15,0.104483333333,2.32645463943,10.8878331184,0.1036,2.33564535522
16,0.1014,2.3274474144,10.9675881863,0.1014,2.34943369293
17,0.101833333333,2.32836890221,10.9703271389,0.1013,2.32687115936
18,0.104566666667,2.32822155952,10.8356430531,0.0896,2.32642803917
19,0.10025,2.32836389542,10.8567099571,0.0978,2.31513967896
20,0.103516666667,2.32757472992,10.8930950165,0.0978,2.35137335587
21,0.101616666667,2.32730150223,10.8610329628,0.0896,2.31780904427
22,0.100816666667,2.32728338242,10.8437979221,0.1013,2.32383273773
23,0.1033,2.32666826248,10.8915269375,0.1139,2.3401293457
24,0.102733333333,2.327023983,10.8371500969,0.1139,2.317814505
25,0.102133333333,2.32648396492,10.8248040676,0.1014,2.32550546722
26,0.102683333333,2.32663011551,10.8420479298,0.1139,2.32658717918
27,0.101083333333,2.32832813263,10.9410398006,0.1036,2.33532294273
28,0.105066666667,2.32687997818,10.8642759323,0.1032,2.32138678246
29,0.101433333333,2.326816082,10.8507540226,0.0986,2.32135830116
30,0.10045,2.32768797874,10.8705239296,0.1014,2.31616817169
31,0.101966666667,2.32713413239,10.8631219864,0.1032,2.31048983154
32,0.101116666667,2.32725071907,10.88408494,0.0986,2.34056796112
33,0.101183333333,2.32767343521,10.8847150803,0.0986,2.3178841362
