,acc,loss,time,val_acc,val_loss
0,0.812216666667,0.629089176655,5.68758487701,0.8935,0.388389980781
1,0.873166666667,0.455889314413,5.4897608757,0.9081,0.324776626624
2,0.885316666667,0.421457409859,5.47645306587,0.912,0.33048609402
3,0.896566666667,0.380306392908,5.49478793144,0.9193,0.295891165167
4,0.90125,0.363286823034,5.50515198708,0.9279,0.270833863717
5,0.90745,0.343452811241,5.49136209488,0.9242,0.284210969484
6,0.90975,0.334764569998,5.60626196861,0.9355,0.245403746175
7,0.91475,0.322210460901,5.50182700157,0.9385,0.249569139996
8,0.9182,0.31763496995,5.52598714828,0.9377,0.261181885771
9,0.921266666667,0.298818141222,5.50889396667,0.9378,0.244508888579
10,0.922866666667,0.298840761185,5.50180387497,0.9333,0.256109689535
11,0.919683333333,0.292727321386,5.551445961,0.9336,0.257557552238
12,0.923066666667,0.287351280451,5.42629909515,0.9435,0.250657850883
13,0.928333333333,0.272925287485,5.4458899498,0.9461,0.229723048393
14,0.929466666667,0.268509596586,5.56512999535,0.9406,0.25726666682
15,0.9298,0.268853157759,5.61692810059,0.9442,0.233477603676
16,0.924533333333,0.280063867569,5.46858906746,0.9433,0.243583272206
17,0.9265,0.271559506655,5.4403719902,0.9359,0.252499034424
18,0.931016666667,0.258666545153,5.46043395996,0.9446,0.241984387816
19,0.93095,0.262779444456,5.42101621628,0.9387,0.249842104375
20,0.934966666667,0.251599758863,5.46459698677,0.9434,0.241335092969
21,0.931466666667,0.254272609949,5.52059221268,0.9464,0.239318062684
22,0.931466666667,0.250770807266,5.53462481499,0.9432,0.230541716071
23,0.93045,0.250076472759,5.61900687218,0.9414,0.231624339173
24,0.9364,0.240993946791,5.49228310585,0.9483,0.243048858189
25,0.938533333333,0.231965214014,5.44273400307,0.9445,0.237909714481
26,0.93635,0.243513226509,5.52720308304,0.9473,0.228849278368
27,0.9366,0.233978793025,5.4492790699,0.9472,0.224359948785
28,0.9387,0.226171225309,5.45898389816,0.9492,0.224798763545
29,0.94415,0.209673658013,5.47675609589,0.9455,0.238278956548
30,0.943016666667,0.219066008925,5.5008020401,0.9511,0.221272265829
31,0.944316666667,0.215011715889,5.54571890831,0.9485,0.226620131356
32,0.942883333333,0.214126631618,5.52854704857,0.9473,0.238120651189
33,0.943416666667,0.216463699937,5.63083791733,0.9503,0.220334916967
34,0.941883333333,0.216259121895,5.62577295303,0.9467,0.233344494239
35,0.942366666667,0.217426374555,5.43537712097,0.9507,0.238840838625
36,0.9437,0.20653514564,5.52727985382,0.9532,0.223898025586
37,0.94685,0.202794343233,5.45126390457,0.9546,0.210185178802
38,0.94395,0.207946747541,5.45027804375,0.9533,0.223227080474
39,0.946166666667,0.200583443046,5.43179297447,0.9513,0.221948086531
40,0.942466666667,0.20480298996,5.45260214806,0.9429,0.247885789558
