,acc,loss,time,val_acc,val_loss
0,0.289467370441,1.88643884659,1026.06207204,0.3883,1.63957734642
1,0.473168586052,1.43104124069,1088.28524804,0.5433,1.27378332844
2,0.553402911068,1.23590815067,949.095506191,0.5877,1.14102681847
3,0.603386916187,1.10488319397,869.192867041,0.6514,0.995472532082
4,0.641834612924,1.00965189934,869.718004942,0.6574,0.975130978489
5,0.669025911708,0.933518588543,869.278707027,0.7092,0.842852125072
6,0.693158189379,0.867347538471,870.552250862,0.7212,0.788802378368
7,0.709592930262,0.819952011108,869.161525965,0.7431,0.750677706146
8,0.726627479207,0.772356808186,869.180151224,0.7257,0.789113337517
9,0.740842930262,0.735865950584,869.240189075,0.7514,0.709831663895
10,0.755358285349,0.697601854801,869.007104874,0.7681,0.676183045292
11,0.763355726168,0.666409254074,868.096333027,0.7594,0.710538148117
12,0.774712092131,0.63689571619,869.865478992,0.7688,0.673268967247
13,0.785728566859,0.608237922192,870.362773895,0.7703,0.667632526064
14,0.792746321177,0.585905492306,869.32743597,0.7724,0.668523288965
15,0.801923384517,0.561418175697,869.760054827,0.7691,0.674314730787
16,0.808241362764,0.538984537125,869.332255125,0.7545,0.719094424772
17,0.817398432502,0.517776489258,869.365074158,0.7614,0.728548485851
18,0.820197536788,0.504935741425,869.221469879,0.7889,0.642060287189
19,0.828694817658,0.486298203468,869.290529013,0.7845,0.653902221489
20,0.834033109405,0.467190653086,869.313601971,0.7912,0.622537277412
21,0.838411708253,0.449340581894,869.641551018,0.7955,0.617617162323
22,0.841910588612,0.440212756395,869.530921936,0.7881,0.660317917395
23,0.847508797185,0.428243964911,868.000534058,0.7893,0.639448864031
24,0.854946417147,0.412305355072,869.556952,0.789,0.658912840462
25,0.857045745361,0.400388360023,869.950604916,0.7945,0.636584112215
26,0.860104766475,0.390967786312,869.166090965,0.7925,0.63168311305
27,0.864923224568,0.38019067049,868.933828115,0.7992,0.606730469131
28,0.868142194498,0.370629757643,870.401762962,0.7981,0.631897405338
29,0.873500479846,0.359074622393,869.547879934,0.8006,0.639992407584
30,0.876379558541,0.35129493475,870.022349119,0.8065,0.616108294654
31,0.879078694818,0.342288821936,869.587538958,0.7889,0.715863844967
32,0.882857485605,0.331736177206,869.332016945,0.7953,0.695709702587
33,0.886756238004,0.322590649128,869.110424995,0.8004,0.670541168046
34,0.889215451056,0.317067950964,869.157278776,0.8045,0.636777962732
35,0.889715291107,0.311968952417,868.211409807,0.7975,0.662760831785
36,0.892614363404,0.303982496262,870.076307058,0.8033,0.656562160993
37,0.894853646833,0.301139652729,870.139992952,0.7961,0.669353850746
38,0.897472808701,0.295430332422,869.640769005,0.8055,0.650781287694
39,0.899232245681,0.284904032946,869.530077934,0.8006,0.677458596039
40,0.901231605886,0.283604264259,869.21133399,0.8065,0.66704440093
41,0.903011036468,0.277840673923,869.794527054,0.7946,0.700773625278
42,0.902111324376,0.27698752284,870.319030046,0.7904,0.731388474941
43,0.905130358285,0.269452422857,869.696135044,0.8079,0.648734759712
44,0.90858925144,0.261734455824,869.896333933,0.7991,0.710465400958
45,0.909229046705,0.254467099905,869.821074009,0.8013,0.705238989782
46,0.91034868842,0.254391402006,869.583888054,0.803,0.671379224062
47,0.913207773512,0.246956780553,868.445940018,0.8054,0.695179677153
