,acc,loss,time,val_acc,val_loss
0,0.293586052463,1.87853693962,1144.70415998,0.4008,1.63393078804
1,0.471749040307,1.44104588032,1190.46060681,0.5388,1.2752087389
2,0.552703134997,1.23912346363,979.619293928,0.5928,1.15506092968
3,0.602107325656,1.11168992519,948.576503038,0.5806,1.17169845638
4,0.641954574536,1.00839591026,948.515039921,0.6534,0.958607101822
5,0.667906269994,0.934118449688,949.644716978,0.6933,0.853996688938
6,0.695657389635,0.860914111137,949.112245083,0.7212,0.80538051405
7,0.713751599488,0.807888925076,948.7430439,0.7308,0.759926893997
8,0.729526551504,0.761378645897,949.183753967,0.7255,0.772876163673
9,0.747740722969,0.71938931942,948.989000082,0.749,0.715835394478
10,0.761736244402,0.678747653961,949.152720213,0.7538,0.706174871254
11,0.77461212412,0.644143879414,948.409966946,0.7706,0.670988110924
12,0.783209373001,0.611350238323,949.519119978,0.7602,0.693651966619
13,0.794665706974,0.58047324419,949.056507826,0.7619,0.70108253088
14,0.803202975048,0.555263578892,948.736891031,0.7837,0.631952679205
15,0.813159788868,0.525062084198,950.155063152,0.7891,0.637404521847
16,0.821257197697,0.502709031105,949.124991894,0.7844,0.636212486887
17,0.828154990403,0.482420146465,948.818228006,0.7953,0.628378326321
18,0.836512316059,0.461800396442,949.8150599,0.7883,0.632489159489
19,0.844449776072,0.441184878349,948.995825052,0.7965,0.624290985155
20,0.850187939859,0.421467483044,949.106450081,0.7909,0.638977541065
21,0.854646513116,0.406696408987,949.228907108,0.7935,0.61345751915
22,0.8632837492,0.384287565947,948.39419198,0.806,0.628289497471
23,0.870761356366,0.366876631975,948.643504143,0.8001,0.63313608923
24,0.872620761356,0.357611864805,948.669433117,0.8013,0.628085480833
25,0.877099328215,0.343297302723,948.459231853,0.7928,0.676319889307
26,0.883697216891,0.329104065895,950.175523996,0.802,0.639234050131
27,0.88515674984,0.32156342268,949.001801014,0.7984,0.630514978218
28,0.887376039667,0.311031848192,948.943971157,0.8041,0.629087439823
29,0.890974888036,0.306346684694,948.828853846,0.8078,0.639408891726
30,0.896373160589,0.291632056236,949.172950029,0.8012,0.646851067114
31,0.899752079335,0.281474411488,949.030762911,0.7998,0.675611389804
32,0.901491522713,0.276949644089,949.640671968,0.8038,0.643439789867
33,0.904770473448,0.266644746065,949.270590067,0.7986,0.684681549931
34,0.90644993602,0.261062383652,948.644129992,0.8118,0.673903984523
35,0.910428662828,0.252742856741,949.017683029,0.807,0.672130755472
36,0.911388355726,0.248674660921,948.973522902,0.8078,0.6745503353
37,0.912967850288,0.246001511812,948.747874975,0.8063,0.683342749262
38,0.916966570697,0.234293818474,949.268529892,0.8058,0.684558827782
39,0.918965930902,0.22987601161,950.290669918,0.8051,0.709904318666
40,0.920745361484,0.226334989071,949.834133148,0.8119,0.687388236761
41,0.923064619322,0.216881647706,949.31655097,0.8119,0.692575130153
42,0.923724408189,0.218188390136,949.597365856,0.8098,0.696714151752
43,0.924344209853,0.212029442191,949.299798012,0.8116,0.725135971284
44,0.924784069098,0.213679477572,949.348521948,0.805,0.710732991171
45,0.927083333333,0.207607612014,949.256816864,0.8147,0.670936159801
46,0.929522552783,0.201311051846,949.335639,0.8112,0.702598831844
47,0.930462252079,0.197221264243,950.558965921,0.8142,0.69630039556
48,0.931122040947,0.196344509721,948.996103048,0.8075,0.744355345941
49,0.933921145234,0.193432599306,949.746773005,0.7992,0.727695223927
50,0.93418106206,0.188162565231,949.349741936,0.8067,0.745887400055
51,0.938039827255,0.181583032012,949.551084995,0.8023,0.767728520012
52,0.934520953295,0.187342435122,949.34366703,0.8082,0.737466276169
53,0.938599648113,0.180939152837,949.481966019,0.8176,0.730936128187
54,0.939599328215,0.175610393286,949.886552095,0.8087,0.740505747128
55,0.940698976328,0.170444458723,948.87093401,0.8179,0.723909912276
56,0.940079174664,0.175933212042,948.951354027,0.809,0.710353091204
57,0.942498400512,0.164989352226,948.654476166,0.8097,0.746624313545
58,0.940099168266,0.171409189701,1161.45036697,0.8135,0.734113327384
59,0.942318458093,0.1686745435,1761.08891606,0.8027,0.828236981082
60,0.943298144594,0.168403685093,2816.05359888,0.8139,0.789319968796
61,0.944597728727,0.160983994603,2822.46657896,0.803,0.813974092221
62,0.943498080614,0.165876328945,2823.98914003,0.8175,0.766024731874
63,0.945577415227,0.15842141211,2822.37224412,0.8096,0.781104067612
64,0.946936980166,0.156316071749,2803.74170899,0.8108,0.780688030052
65,0.946557101727,0.156660079956,2822.78643823,0.8151,0.747437796354
66,0.947536788228,0.15175640583,2824.08525181,0.813,0.807704946327
67,0.948376519514,0.151890814304,2822.97864008,0.8124,0.767472702944
68,0.948656429942,0.150613218546,2824.59125495,0.8048,0.80377356534
69,0.949976007678,0.148759171367,2805.81737304,0.8101,0.783802651292
70,0.948476487524,0.151718690991,2822.86828613,0.817,0.749195325899
71,0.949076295585,0.149997204542,2823.69458604,0.8075,0.766898673916
72,0.949456174024,0.150496184826,2823.79326487,0.8151,0.730189135766
73,0.949896033269,0.148068666458,2823.60570002,0.8181,0.745194838142
74,0.951455534229,0.144967928529,2804.25660586,0.8093,0.771477379417
75,0.952095329495,0.14150069654,2824.43170094,0.8158,0.779725841248
76,0.952295265515,0.143104761839,2823.73810101,0.8088,0.80064960618
77,0.952355246321,0.143451869488,2824.06402111,0.8075,0.780203973985
78,0.953814779271,0.138211339712,2817.45747399,0.8128,0.72572396208
79,0.954254638516,0.137775674462,2811.30935121,0.8204,0.750439827251
80,0.954474568138,0.13723385334,2824.24339414,0.8111,0.760770503092
81,0.953534868842,0.137748092413,2823.16399002,0.8052,0.823596131611
82,0.955394273832,0.132677733898,2824.09893394,0.8093,0.845392289048
83,0.95683381318,0.132357493043,2807.35444093,0.8005,0.901450605667
84,0.95771353167,0.129345819354,2820.90275407,0.8133,0.760519006538
85,0.955494241843,0.13369178772,2821.5581491,0.8146,0.748812867355
86,0.954474568138,0.134877100587,2823.1012938,0.8125,0.73608725059
87,0.956673864363,0.13056628406,2823.69095516,0.8147,0.760602511406
88,0.957373640435,0.126759707928,2805.14510608,0.806,0.842543082666
89,0.957873480486,0.127065941691,2822.11020184,0.813,0.79462307384
90,0.957053742802,0.1280708462,2821.18723989,0.8121,0.791845180225
91,0.957233685221,0.128340169787,2822.5650928,0.8124,0.828901530647
92,0.958293346129,0.126445949078,2821.20881319,0.8168,0.759093442583
93,0.95937300064,0.123011954129,2805.94486594,0.8128,0.809576209164
94,0.959592930262,0.122728556395,2821.51072884,0.8122,0.807260744548
95,0.95869321817,0.124987922609,2822.51938605,0.8092,0.847283015025
96,0.958153390915,0.126662865281,2822.48636389,0.8112,0.840784367037
