index,acc,loss,time,val_acc,val_loss
0,0.907766666667,0.299401372671,5.43014883995,0.9548,0.146847785635
1,0.947966666667,0.171142280102,5.3894701004,0.9568,0.141170630867
2,0.95405,0.149911120534,5.38125681877,0.9651,0.113615006477
3,0.958983333333,0.129890695214,5.39056897163,0.968,0.107176180854
4,0.9636,0.117480710149,5.37182998657,0.9651,0.117815427734
5,0.963216666667,0.118635646999,5.3646440506,0.971,0.103357347274
6,0.968533333333,0.101701229811,5.40337610245,0.9705,0.101869766514
7,0.971266666667,0.0934560373425,5.36623001099,0.9702,0.110780248732
8,0.972216666667,0.0890121906996,5.42906904221,0.9725,0.0994395829955
9,0.974183333333,0.0840154290199,5.41751408577,0.9741,0.0937803870552
10,0.976166666667,0.0774786546826,5.38296294212,0.9736,0.0954432121084
11,0.977166666667,0.0735199227929,5.36987280846,0.9744,0.0923797201534
12,0.976466666667,0.073744662106,5.34632205963,0.9724,0.097245293944
13,0.979533333333,0.0671420618892,5.34820699692,0.9732,0.0992037764405
14,0.978233333333,0.0667769610882,5.4193379879,0.9744,0.0939748251504
15,0.97995,0.0647618249059,5.33858108521,0.9737,0.0960935709148
16,0.979733333333,0.0656177997589,5.41920018196,0.9752,0.0868382361954
17,0.981966666667,0.0583234429359,5.34339094162,0.9767,0.08981545167
18,0.983233333333,0.0543465130031,5.34896993637,0.9773,0.0862560109609
19,0.984866666667,0.0484263412654,5.35955190659,0.9776,0.0922353436217
20,0.984083333333,0.0507474206388,5.37038111687,0.9786,0.0866752453951
21,0.984783333333,0.0483309105039,5.36312007904,0.9774,0.0873635715804
22,0.9851,0.0468544512987,5.3452501297,0.9758,0.0957016906479
23,0.984533333333,0.0484580248594,5.41440987587,0.9776,0.0917183931876
24,0.985716666667,0.0458281040192,5.35178399086,0.9773,0.0896122045685
25,0.986416666667,0.0439567603171,5.37075901031,0.9769,0.0918030513771
26,0.98655,0.0446632243693,5.42083406448,0.9765,0.0955137013673
27,0.9875,0.0391823984683,5.37650108337,0.9786,0.0850633725937
28,0.988133333333,0.0386584326625,5.34061694145,0.9782,0.0860697089802
29,0.986833333333,0.042305842042,5.34972286224,0.9797,0.0825622106202
30,0.988683333333,0.036212939769,5.34652209282,0.9765,0.0980811127219
31,0.987833333333,0.04116762802,5.33970093727,0.9779,0.0906933640109
32,0.988,0.0392012931406,5.36282086372,0.9765,0.091602805123
33,0.989833333333,0.0342312119901,5.344435215,0.9781,0.0900858192392
34,0.98975,0.0334063097835,5.40726113319,0.9801,0.0892801102909
35,0.9906,0.0296896714717,5.3750231266,0.9766,0.105359589026
36,0.99035,0.0315631404519,5.34348297119,0.9789,0.0921561022067
37,0.990266666667,0.031152786687,5.35285902023,0.98,0.0855574547555
38,0.989766666667,0.0340731739998,5.34963798523,0.9798,0.0878174516308
39,0.9902,0.031992085278,5.34178590775,0.9789,0.0936497268718
40,0.991866666667,0.0262968242168,5.40261602402,0.9776,0.0921842290802
41,0.991933333333,0.0268909130245,5.34573101997,0.9793,0.0940590329195
42,0.992066666667,0.0271229911596,5.38458514214,0.9777,0.100175509827
43,0.990916666667,0.0298498086631,5.36358714104,0.9776,0.0948072228184
44,0.990966666667,0.0292018316686,5.35959482193,0.9785,0.0975728467543
45,0.991383333333,0.0281279869378,5.38123393059,0.9794,0.090872206794
46,0.991316666667,0.027854628861,5.36550807953,0.9789,0.0976992598044
47,0.99095,0.0294775590301,5.40405392647,0.9807,0.0956977373139
48,0.9919,0.026313951239,5.43282580376,0.9786,0.0924483049348
49,0.992116666667,0.0257301181555,5.43450403214,0.9804,0.0926848475363
50,0.992133333333,0.0258078090847,5.44795894623,0.9813,0.0890740033309
51,0.9934,0.0231064986438,5.36349892616,0.9803,0.0907226651813
52,0.992883333333,0.0229585878551,5.42744398117,0.9799,0.0856207392025
53,0.994016666667,0.0214152783155,5.36871504784,0.98,0.0919398230704
54,0.993516666667,0.020643716678,5.3469581604,0.9811,0.0868806916466
55,0.992833333333,0.023499161005,5.3846540451,0.9803,0.0882306289001
56,0.993166666667,0.021958226338,5.37912487984,0.9796,0.0920363247677
57,0.993966666667,0.0203562509269,5.40718388557,0.9804,0.0973599774464
58,0.993766666667,0.0203019138426,5.42414093018,0.981,0.0947681346552
59,0.99345,0.0219384841621,5.34082698822,0.9792,0.0997434175698
60,0.993466666667,0.021566549316,5.36836600304,0.9795,0.092486158907
61,0.99305,0.0218887105584,5.36352205276,0.9803,0.0956292242288
62,0.993766666667,0.0207736995071,5.39054393768,0.9791,0.0893397039051
63,0.994366666667,0.0188195556402,5.35397815704,0.9796,0.0935385902951
64,0.993316666667,0.0222094524652,5.3643450737,0.9799,0.0978102399153
65,0.993666666667,0.0206481814384,5.36847186089,0.9785,0.099803848253
66,0.994466666667,0.0193048957735,5.3521668911,0.9815,0.0974468951981
67,0.993533333333,0.0225544348359,5.3580930233,0.979,0.097069816718
68,0.994383333333,0.0187101066113,5.35291719437,0.9791,0.0949803608798
69,0.994583333333,0.0181983038783,5.34967088699,0.9812,0.0868080635827
70,0.9942,0.0188675820827,5.34545493126,0.982,0.0959317125895
71,0.9943,0.0182773023844,5.34993290901,0.9809,0.0910738946524
72,0.994983333333,0.0166525691748,5.34887504578,0.9813,0.0878030570952
73,0.9948,0.0184563044459,5.3712310791,0.9795,0.102206811521
74,0.994966666667,0.0171867012978,5.35387206078,0.9809,0.0911499920691
75,0.99485,0.0170239619911,5.38882803917,0.9811,0.0873975285394
76,0.995,0.0167314708233,5.35752892494,0.9812,0.0858971233354
77,0.99475,0.0170201249421,5.35255622864,0.9809,0.0863395452672
78,0.995666666667,0.0144439637661,5.364164114,0.9806,0.0967349820665
79,0.994816666667,0.0180006530136,5.36593699455,0.9829,0.0885525045142
80,0.995483333333,0.0160559881479,5.40580892563,0.982,0.0955679680706
81,0.99495,0.016984121874,5.42765808105,0.9807,0.100627922803
82,0.994966666667,0.0176199097186,5.35623311996,0.9804,0.0969712352786
83,0.995033333333,0.0168028585613,5.3735909462,0.9813,0.0985004489937
84,0.99455,0.0179947167635,5.35712790489,0.9814,0.0930454803553
85,0.995483333333,0.0154149206355,5.3755030632,0.98,0.0959288280104
86,0.99515,0.0162511561066,5.3739168644,0.9827,0.0930647111351
87,0.995066666667,0.017280716449,5.36686897278,0.979,0.102639533029
88,0.995316666667,0.0166452229023,5.35221815109,0.9814,0.0987975997162
89,0.995533333333,0.0156645867974,5.35954713821,0.9807,0.0977841861906
90,0.996016666667,0.0138507401571,5.35392093658,0.9801,0.0892514236806
91,0.996,0.0150517951697,5.34934997559,0.9816,0.088590377276
92,0.996116666667,0.0126761626452,5.3587770462,0.9794,0.0974969415317
93,0.99565,0.0144749414176,5.37798309326,0.9825,0.0934464089762
94,0.996633333333,0.0118899680674,5.40777301788,0.9802,0.109506300107
95,0.99655,0.0123068410903,5.37664198875,0.9807,0.0964052041491
96,0.996333333333,0.0133764408529,5.44708895683,0.9806,0.09317562798
97,0.996616666667,0.0109510542825,5.36252903938,0.9817,0.0917591481971
98,0.996283333333,0.0129405576736,5.4004650116,0.9818,0.101165217406
99,0.996816666667,0.0109037188813,5.37442302704,0.9812,0.0967726626929
100,0.996166666667,0.0128442337736,5.38512897491,0.9814,0.101223510475
101,0.996816666667,0.0110527575016,5.37780189514,0.9818,0.102907092514
102,0.996266666667,0.0132094444707,5.44992089272,0.9819,0.0970068964462
103,0.996466666667,0.0121528385207,5.39121699333,0.9817,0.0916029127379
104,0.99635,0.0125269554555,5.42864012718,0.982,0.0960835866565
105,0.99675,0.0117363315076,5.40246915817,0.9801,0.100456453495
106,0.996416666667,0.0121810240671,5.35486412048,0.9829,0.0954177214447
107,0.9967,0.0119301062077,5.40801215172,0.9817,0.100162006819
108,0.996283333333,0.0131256971508,5.35460615158,0.9829,0.0905820409187
109,0.99625,0.0132418274879,5.36231017113,0.9811,0.0937679229321
110,0.997183333333,0.0103143705055,5.35842299461,0.9805,0.100021719559
111,0.997033333333,0.010023612529,5.35160303116,0.9809,0.100341045816
112,0.996533333333,0.0120905358344,5.40946602821,0.9807,0.0889077288745
113,0.9967,0.0108643127605,5.35723900795,0.9811,0.0961403907754
114,0.997116666667,0.0102080730721,5.42740082741,0.9816,0.0978187880302
115,0.996883333333,0.0103448154405,5.36303210258,0.9803,0.0954380365857
